Model,Rank,Feature,Importance,Cumulative_Importance
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.06496454197184393,0.3616986835887236
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",3,QuarterlyReturn_Lag1,0.059447348529942524,0.42114603211866614
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",4,TradingVolume_cur,0.05778026022658059,0.47892629234524675
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.056152847849820456,0.5350791401950672
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",6,Last3mCumulativeRevenue_last1,0.04038213212488486,0.575461272319952
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",7,ROE_last1,0.025987363192192373,0.6014486355121444
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",8,SOX_QoQ,0.025449122904065508,0.62689775841621
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenueGrowthRate_last1,0.02532618424660955,0.6522239426628196
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",10,ROA_last1,0.02346693955436235,0.6756908822171819
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",11,EPS_last1,0.02253607988929751,0.6982269621064794
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",12,QuarterlyReturn_Lag2,0.02195018439653873,0.7201771465030181
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",13,QuarterlyReturn_Lag3,0.021440587473879908,0.741617733976898
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",14,VIX_QoQ,0.020400366275008443,0.7620181002519064
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",15,ClosingPrice_cur,0.018240676436996846,0.7802587766889033
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",16,SP500_QoQ,0.01703410424486309,0.7972928809337664
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",17,DJIA_QoQ,0.015136104238708795,0.8124289851724752
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",18,GrossMargin_last1,0.015093515069135742,0.8275225002416109
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",19,IXIC_QoQ,0.011774332708412423,0.8392968329500233
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",20,VIX_QoQ_Lag1,0.0098372378286941,0.8491340707787174
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",1,Spread_cur,0.3236669223438241,0.3236669223438241
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.06290751190469156,0.3865744342485157
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",3,TradingMoney_cur,0.06127069628077811,0.44784513052929376
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",4,QuarterlyReturn_Lag1,0.05893180175079672,0.5067769322800905
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",5,TradingVolume_cur,0.05570548690982993,0.5624824191899204
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",6,Last3mCumulativeRevenue_last1,0.034360970923299476,0.5968433901132199
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.027372699206570383,0.6242160893197902
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",8,SOX_QoQ,0.027239052971943675,0.6514551422917338
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenueGrowthRate_last1,0.022138073710102547,0.6735932160018364
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",10,QuarterlyReturn_Lag2,0.019685617565448642,0.693278833567285
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",11,DJIA_QoQ,0.018568958147322862,0.7118477917146079
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",12,EPS_last1,0.018134465696207823,0.7299822574108157
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",13,ROE_last1,0.015989837849033132,0.7459720952598489
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",14,QuarterlyReturn_Lag3,0.015778546319656455,0.7617506415795053
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",15,ROA_last1,0.015621629557297788,0.7773722711368031
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",16,IXIC_QoQ,0.01388046112281204,0.7912527322596151
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",17,SP500_QoQ,0.013757884847912174,0.8050106171075273
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",18,ClosingPrice_cur,0.013700388672956886,0.8187110057804842
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",19,FnG_QoQ_Lag2,0.012208074239752256,0.8309190800202364
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 100 - 2017Q1 to 2026Q4)",20,GrossMargin_last1,0.01022267048400836,0.8411417505042448
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",1,Spread_cur,0.31525429249444314,0.31525429249444314
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.06856655866530825,0.3838208511597514
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",3,TradingMoney_cur,0.06078872079568224,0.44460957195543366
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",4,TradingVolume_cur,0.05792855631216086,0.5025381282675945
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.05771788575757863,0.5602560140251731
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",6,Last3mCumulativeRevenue_last1,0.037106663162387664,0.5973626771875608
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",7,SOX_QoQ,0.028687111016231642,0.6260497882037924
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",8,VIX_QoQ,0.025079858736556594,0.651129646940349
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenueGrowthRate_last1,0.021678619559444008,0.6728082664997931
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",10,DJIA_QoQ,0.018479446805244416,0.6912877133050375
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",11,QuarterlyReturn_Lag2,0.018401411511745017,0.7096891248167825
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",12,EPS_last1,0.01830382587135009,0.7279929506881325
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",13,SP500_QoQ,0.01772960597289939,0.7457225566610319
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",14,ROE_last1,0.017674610484712517,0.7633971671457445
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",15,QuarterlyReturn_Lag3,0.015811660451739797,0.7792088275974842
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",16,ROA_last1,0.015149450239091441,0.7943582778365756
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",17,ClosingPrice_cur,0.013528590557747513,0.8078868683943231
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",18,IXIC_QoQ,0.013136844466365987,0.8210237128606891
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",19,FnG_QoQ_Lag2,0.011915410774841855,0.8329391236355309
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",20,GrossMargin_last1,0.010495771810059524,0.8434348954455905
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",1,Spread_cur,0.3143217890791014,0.3143217890791014
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.06714155722912568,0.3814633463082271
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",3,TradingVolume_cur,0.0598005875293473,0.4412639338375744
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.059715279986833465,0.5009792138244079
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.058423513911350214,0.5594027277357582
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",6,Last3mCumulativeRevenue_last1,0.03679287093984792,0.5961955986756061
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",7,SOX_QoQ,0.02991048655897352,0.6261060852345797
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",8,VIX_QoQ,0.02368678088288525,0.6497928661174649
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenueGrowthRate_last1,0.02204189950985147,0.6718347656273164
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",10,SP500_QoQ,0.019114370426681772,0.6909491360539981
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",11,ROE_last1,0.01860745449684642,0.7095565905508445
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",12,EPS_last1,0.018098091206587466,0.727654681757432
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",13,QuarterlyReturn_Lag2,0.017962679532041146,0.7456173612894731
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",14,DJIA_QoQ,0.01790772538936728,0.7635250866788403
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",15,ROA_last1,0.015852009610719586,0.7793770962895599
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",16,QuarterlyReturn_Lag3,0.015751651433033757,0.7951287477225937
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",17,ClosingPrice_cur,0.013415382407507491,0.8085441301301012
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",18,IXIC_QoQ,0.012864490986088687,0.8214086211161898
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",19,FnG_QoQ_Lag2,0.011618813243408124,0.8330274343595979
"RF Model1 (max_depth = 15, max_features = log2, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",20,GrossMargin_last1,0.01088668182220532,0.8439141161818032
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",1,Spread_cur,0.2320384681224823,0.2320384681224823
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",2,QuarterlyReturn_Lag1,0.13555531203746796,0.36759376525878906
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",3,FnG_QoQ_Lag3,0.08766882866621017,0.45526260137557983
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",4,SOX_QoQ,0.07455597817897797,0.529818594455719
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag3,0.0711393654346466,0.600957989692688
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",6,SP500_QoQ,0.06736709177494049,0.6683250665664673
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",7,EPS_last1,0.05895349755883217,0.7272785902023315
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",8,VIX_QoQ,0.05879464000463486,0.7860732078552246
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",9,DJIA_QoQ,0.04742832109332085,0.8335015177726746
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",10,FnG_QoQ,0.0381515771150589,0.8716530799865723
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",11,FnG_QoQ_Lag2,0.03171611204743385,0.9033691883087158
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",12,TotalUnempPct_QoQ_Lag3_last1,0.024085860699415207,0.9274550676345825
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",13,TradingTurnover_cur,0.019240323454141617,0.9466953873634338
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",14,TradingVolume_cur,0.019168062135577202,0.9658634662628174
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",15,ClosingPrice_cur,0.019139675423502922,0.9850031137466431
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",16,OverallIndex_last1,0.012067671865224838,0.9970707893371582
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",17,QuarterlyReturn_Lag2,0.002929124515503645,0.9999999403953552
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",18,DJIA_QoQ_Lag3,0.0,0.9999999403953552
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",19,Last3mCumulativeRevenue_last1,0.0,0.9999999403953552
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",20,RediscountRate_last1,0.0,0.9999999403953552
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",1,Spread_cur,0.13461320102214813,0.13461320102214813
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",2,QuarterlyReturn_Lag1,0.07610438764095306,0.2107175886631012
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",3,FnG_QoQ_Lag3,0.06076723337173462,0.2714848220348358
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",4,SOX_QoQ,0.05437813326716423,0.32586294412612915
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag3,0.0498846098780632,0.37574756145477295
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",6,VIX_QoQ,0.03925519436597824,0.4150027632713318
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",7,DJIA_QoQ,0.036605946719646454,0.45160871744155884
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",8,EPS_last1,0.032618727535009384,0.4842274487018585
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",9,IXIC_QoQ_Lag1,0.030977198854088783,0.515204668045044
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",10,SP500_QoQ,0.03083658218383789,0.5460412502288818
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",11,RediscountRate_QoQ_Lag3_last1,0.03080565854907036,0.5768468976020813
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",12,FnG_QoQ,0.029508335515856743,0.6063552498817444
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",13,TradingVolume_cur,0.028551435098052025,0.6349067091941833
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",14,SOX_QoQ_Lag1,0.027577493339776993,0.6624842286109924
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",15,OverallIndex_QoQ_Lag2_last1,0.02678759954869747,0.6892718076705933
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",16,RediscountRate_QoQ_Lag2_last1,0.02634374424815178,0.7156155705451965
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",17,TradingTurnover_cur,0.024829046800732613,0.7404446005821228
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",18,TotalUnempPct_QoQ_Lag3_last1,0.020709408447146416,0.7611539959907532
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",19,TradingMoney_cur,0.020571576431393623,0.7817255854606628
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",20,ROE_last1,0.020221559330821037,0.8019471168518066
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",1,Spread_cur,0.10965031385421753,0.10965031385421753
"XGB Model1 (learning_rate = 0.01, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",2,SOX_QoQ,0.06268542259931564,0.17233574390411377
