Model,Rank,Feature,Importance,Cumulative_Importance
Model 1,3,QuarterlyReturn_Lag3,0.03921159894954174,0.8265659411791968
Model 1,4,QuarterlyReturn_Lag1,0.021044732061267578,0.8476106732404644
Model 1,5,ROE_last1,0.020394976430226433,0.8680056496706908
Model 1,6,VIX_QoQ,0.015178480829192502,0.8831841304998833
Model 1,7,RediscountRate_QoQ_Lag3_last1,0.012182367328719681,0.895366497828603
Model 1,8,QuarterlyReturn_Lag2,0.011796718843985548,0.9071632166725886
Model 1,9,EPS_last1,0.01175864693420539,0.918921863606794
Model 1,10,FnG_QoQ,0.009432366523940533,0.9283542301307345
Model 1,11,FnG_QoQ_Lag3,0.008757551232864863,0.9371117813635993
Model 1,12,ROA_last1,0.0072836700917634925,0.9443954514553627
Model 1,13,TradingVolume_cur,0.005269588527534973,0.9496650399828978
Model 1,14,IXIC_QoQ_Lag1,0.00498404649747637,0.9546490864803742
Model 1,15,DJIA_QoQ,0.004238234482914799,0.958887320963289
Model 1,16,TradingTurnover_cur,0.004116621273687119,0.9630039422369762
Model 1,17,FnG_QoQ_Lag2,0.0040266397412106695,0.9670305819781868
Model 1,18,TotalUnempPct_last1,0.0038009148545244866,0.9708314968327113
Model 1,19,VIX_QoQ_Lag1,0.0036317269752396027,0.9744632238079509
Model 1,20,TotalUnempPct_QoQ_Lag3_last1,0.0032503980771619125,0.9777136218851128
Model 1,1,Spread_cur,0.6595963522370696,0.6595963522370696
Model 1,2,SOX_QoQ,0.12907314576751716,0.7886694980045867
Model 1,3,QuarterlyReturn_Lag3,0.03798286973669876,0.8266523677412855
Model 1,4,QuarterlyReturn_Lag1,0.021530450493175857,0.8481828182344613
Model 1,5,ROE_last1,0.02064623774035192,0.8688290559748132
Model 1,6,VIX_QoQ,0.014981458119574603,0.8838105140943878
Model 1,7,RediscountRate_QoQ_Lag3_last1,0.012405942217709123,0.8962164563120969
Model 1,8,QuarterlyReturn_Lag2,0.011241378954774402,0.9074578352668713
Model 1,9,EPS_last1,0.010570847043631811,0.918028682310503
Model 1,10,FnG_QoQ,0.009487887052983215,0.9275165693634863
Model 1,11,FnG_QoQ_Lag3,0.008835900241292865,0.9363524696047791
Model 1,12,ROA_last1,0.006958718350019087,0.9433111879547982
Model 1,13,TradingVolume_cur,0.005919326947326015,0.9492305149021242
Model 1,14,IXIC_QoQ_Lag1,0.004884253622326384,0.9541147685244505
Model 1,15,FnG_QoQ_Lag2,0.004200433211128502,0.958315201735579
Model 1,16,TradingTurnover_cur,0.004170203612452103,0.9624854053480312
Model 1,17,DJIA_QoQ,0.0038924404302285586,0.9663778457782597
Model 1,18,TotalUnempPct_last1,0.003613408677439137,0.9699912544556988
Model 1,19,VIX_QoQ_Lag1,0.0035388593175430423,0.9735301137732418
Model 1,20,TotalUnempPct_QoQ_Lag3_last1,0.0033762202279863695,0.9769063340012282
Model 1,1,Spread_cur,0.6803774073809709,0.6803774073809709
Model 1,2,SOX_QoQ,0.13581677080345544,0.8161941781844263
Model 1,3,ROE_last1,0.02903992997920708,0.8452341081636334
Model 1,4,QuarterlyReturn_Lag1,0.018746186765429405,0.8639802949290628
Model 1,5,VIX_QoQ,0.015418312691406895,0.8793986076204697
Model 1,6,QuarterlyReturn_Lag2,0.013491570848669629,0.8928901784691393
Model 1,7,RediscountRate_QoQ_Lag3_last1,0.0128296670467285,0.9057198455158678
Model 1,8,EPS_last1,0.009752075431501646,0.9154719209473695
Model 1,9,QuarterlyReturn_Lag3,0.008800466259847053,0.9242723872072166
Model 1,10,FnG_QoQ,0.007470594978151804,0.9317429821853684
Model 1,11,ROA_last1,0.0058978806294633515,0.9376408628148318
Model 1,12,TotalUnempPct_last1,0.005134409532910159,0.9427752723477419
Model 1,13,TradingVolume_cur,0.005026129658549051,0.947801402006291
Model 1,14,IXIC_QoQ_Lag1,0.004737961033779691,0.9525393630400707
Model 1,15,TotalUnempPct_QoQ_Lag3_last1,0.003755031293260878,0.9562943943333315
Model 1,16,VIX_QoQ_Lag3,0.003723608374710313,0.9600180027080418
Model 1,17,FnG_QoQ_Lag2,0.003705551926601713,0.9637235546346435
Model 1,18,VIX_QoQ_Lag1,0.0036416416731921545,0.9673651963078357
Model 1,19,TradingTurnover_cur,0.0035825886955371954,0.9709477850033729
Model 1,20,DJIA_QoQ,0.0035815769755338316,0.9745293619789067
Model 1,1,Spread_cur,0.6824640652814082,0.6824640652814082
Model 1,2,SOX_QoQ,0.13519048181753038,0.8176545470989386
Model 1,3,ROE_last1,0.02138780552718902,0.8390423526261276
Model 1,4,QuarterlyReturn_Lag1,0.018862728978712575,0.8579050816048401
Model 1,5,VIX_QoQ,0.015885650181154762,0.8737907317859949
Model 1,6,RediscountRate_QoQ_Lag3_last1,0.012893708698195436,0.8866844404841903
Model 1,7,QuarterlyReturn_Lag2,0.01198541556532935,0.8986698560495197
Model 1,8,EPS_last1,0.011584404419046557,0.9102542604685662
Model 1,9,FnG_QoQ,0.009432036387329895,0.9196862968558961
Model 1,10,ROA_last1,0.007007910117235232,0.9266942069731313
Model 1,11,QuarterlyReturn_Lag3,0.006802887911270285,0.9334970948844016
Model 1,12,TradingVolume_cur,0.005817810959469739,0.9393149058438713
Model 1,13,IXIC_QoQ_Lag1,0.00528202969248835,0.9445969355363597
Model 1,14,VIX_QoQ_Lag3,0.004589432874363636,0.9491863684107233
Model 1,15,TotalUnempPct_last1,0.0044304366534349575,0.9536168050641584
Model 1,16,FnG_QoQ_Lag2,0.004244427645816002,0.9578612327099744
Model 1,17,DJIA_QoQ,0.004046484202991703,0.9619077169129661
Model 1,18,VIX_QoQ_Lag1,0.0038280137218920456,0.9657357306348581
Model 1,19,TotalUnempPct_QoQ_Lag3_last1,0.0037927387352190063,0.9695284693700771
Model 1,20,TradingTurnover_cur,0.0032107052567271776,0.9727391746268043
Model 1,1,Spread_cur,0.684297594640412,0.684297594640412
Model 1,2,SOX_QoQ,0.13459341451694465,0.8188910091573566
Model 1,3,ROE_last1,0.020524592221123822,0.8394156013784804
Model 1,4,QuarterlyReturn_Lag1,0.019212000389100488,0.8586276017675809
Model 1,5,VIX_QoQ,0.015744697736257987,0.8743722995038389
Model 1,6,RediscountRate_QoQ_Lag3_last1,0.01298971095056012,0.887362010454399
Model 1,7,EPS_last1,0.011631945720819858,0.8989939561752188
Model 1,8,QuarterlyReturn_Lag2,0.011238133481304237,0.910232089656523
Model 1,9,FnG_QoQ,0.009373197763942161,0.9196052874204652
Model 1,10,QuarterlyReturn_Lag3,0.006691713476085785,0.926297000896551
Model 1,11,ROA_last1,0.006459617501068986,0.9327566183976199
Model 1,12,TradingVolume_cur,0.006072771748571152,0.938829390146191
Model 1,13,IXIC_QoQ_Lag1,0.005228656670939163,0.9440580468171302
Model 1,14,FnG_QoQ_Lag2,0.004545499952977305,0.9486035467701075
Model 1,15,TotalUnempPct_last1,0.004015103086448688,0.9526186498565562
Model 1,16,DJIA_QoQ,0.003929616008028389,0.9565482658645846
Model 1,17,FnG_QoQ_Lag3,0.003915905134431958,0.9604641709990166
Model 1,18,VIX_QoQ_Lag3,0.003800598078793327,0.9642647690778099
Model 1,19,TotalUnempPct_QoQ_Lag3_last1,0.003779997190939499,0.9680447662687494
Model 1,20,VIX_QoQ_Lag1,0.0037093564943912376,0.9717541227631405
Model 1,1,Spread_cur,0.7020150896388602,0.7020150896388602
Model 1,2,SOX_QoQ,0.1480751827866762,0.8500902724255364
Model 1,3,QuarterlyReturn_Lag1,0.016917537106523856,0.8670078095320602
Model 1,4,VIX_QoQ,0.016156758458042778,0.883164567990103
Model 1,5,RediscountRate_QoQ_Lag3_last1,0.013466882404850895,0.896631450394954
Model 1,6,QuarterlyReturn_Lag2,0.01141240737246221,0.9080438577674161
Model 1,7,ROA_last1,0.006911203839722173,0.9149550616071384
Model 1,8,EPS_last1,0.006102802557978576,0.9210578641651169
Model 1,9,TradingVolume_cur,0.005951334108458401,0.9270091982735753
Model 1,10,ROE_last1,0.005647310002948242,0.9326565082765236
Model 1,11,FnG_QoQ,0.005408964926564251,0.9380654732030879
Model 1,12,TotalUnempPct_last1,0.005124841830832624,0.9431903150339205
Model 1,13,IXIC_QoQ_Lag1,0.004576147305620622,0.9477664623395411
Model 1,14,TotalUnempPct_QoQ_Lag3_last1,0.00437396597063099,0.9521404283101721
Model 1,15,FnG_QoQ_Lag2,0.004346531200707564,0.9564869595108797
Model 1,16,DJIA_QoQ,0.003774146960108184,0.9602611064709878
Model 1,17,QuarterlyReturn_Lag3,0.0037638725936660787,0.9640249790646539
Model 1,18,TradingTurnover_cur,0.0032823833987008456,0.9673073624633547
Model 1,19,VIX_QoQ_Lag1,0.0032702396393243394,0.9705776021026791
Model 1,20,RediscountRate_QoQ_Lag2_last1,0.0031921087610804815,0.9737697108637595
Model 1,1,Spread_cur,0.703488300119798,0.703488300119798
Model 1,2,SOX_QoQ,0.14865960975790532,0.8521479098777034
Model 1,3,QuarterlyReturn_Lag1,0.016690332697136673,0.8688382425748401
Model 1,4,VIX_QoQ,0.01648918017829063,0.8853274227531307
Model 1,5,RediscountRate_QoQ_Lag3_last1,0.013215740596807373,0.8985431633499381
Model 1,6,QuarterlyReturn_Lag2,0.011084373711730433,0.9096275370616685
Model 1,7,FnG_QoQ,0.006798147097612877,0.9164256841592814
Model 1,8,EPS_last1,0.006494527367613192,0.9229202115268946
Model 1,9,TradingVolume_cur,0.005721177069605399,0.9286413885965
Model 1,10,IXIC_QoQ_Lag1,0.005264862759674035,0.9339062513561741
Model 1,11,TotalUnempPct_QoQ_Lag3_last1,0.004629481547814373,0.9385357329039885
Model 1,12,FnG_QoQ_Lag2,0.004468293237650964,0.9430040261416395
Model 1,13,DJIA_QoQ,0.004390324879223204,0.9473943510208627
Model 1,14,TotalUnempPct_last1,0.0043411857409815955,0.9517355367618443
Model 1,15,ROA_last1,0.004280155767609448,0.9560156925294537
Model 1,16,ROE_last1,0.0040570587844030205,0.9600727513138567
Model 1,17,QuarterlyReturn_Lag3,0.003899887814742073,0.9639726391285988
Model 1,18,TradingTurnover_cur,0.003449919654809622,0.9674225587834084
Model 1,19,TotalUnempPct_QoQ_last1,0.0032167324357925482,0.970639291219201
Model 1,20,VIX_QoQ_Lag1,0.003111604886075383,0.9737508961052764
Model 1,1,Spread_cur,0.7049475197806728,0.7049475197806728
Model 1,2,SOX_QoQ,0.14741802276398763,0.8523655425446605
Model 1,3,QuarterlyReturn_Lag1,0.016885916956973394,0.8692514595016338
Model 1,4,VIX_QoQ,0.016654519224926733,0.8859059787265606
Model 1,5,RediscountRate_QoQ_Lag3_last1,0.013399016705353688,0.8993049954319143
Model 1,6,QuarterlyReturn_Lag2,0.010231534486008748,0.9095365299179231
Model 1,7,FnG_QoQ,0.006614216479777182,0.9161507463977003
Model 1,8,TradingVolume_cur,0.005984416557563176,0.9221351629552635
Model 1,9,EPS_last1,0.005885385250399759,0.9280205482056633
Model 1,10,IXIC_QoQ_Lag1,0.0052965332209721884,0.9333170814266355
Model 1,11,TotalUnempPct_QoQ_Lag3_last1,0.00504948567545058,0.9383665671020861
Model 1,12,ROA_last1,0.004512316604837236,0.9428788837069233
Model 1,13,FnG_QoQ_Lag2,0.004471401671405291,0.9473502853783285
Model 1,14,ROE_last1,0.0042849287467423445,0.9516352141250709
Model 1,15,DJIA_QoQ,0.004188502425347777,0.9558237165504186
Model 1,16,TotalUnempPct_last1,0.003833203686054189,0.9596569202364729
Model 1,17,TotalUnempPct_QoQ_last1,0.0037251708989226107,0.9633820911353955
Model 1,18,QuarterlyReturn_Lag3,0.003664283180736635,0.9670463743161322
Model 1,19,TradingTurnover_cur,0.003326109656687018,0.9703724839728192
Model 1,20,SP500_QoQ,0.002727980478827751,0.9731004644516469
Model 1,1,Spread_cur,0.3150579819646798,0.3150579819646798
Model 1,2,TradingVolume_cur,0.06299676464049353,0.37805474660517335
Model 1,3,QuarterlyReturn_Lag1,0.061879867535492156,0.4399346141406655
Model 1,4,TradingMoney_cur,0.05433708240388532,0.49427169654455083
Model 1,5,TradingTurnover_cur,0.05315888853115466,0.5474305850757055
Model 1,6,Last3mCumulativeRevenue_last1,0.033048891187108825,0.5804794762628144
Model 1,7,SOX_QoQ,0.030708293574014448,0.6111877698368289
Model 1,8,ROE_last1,0.029266177401365043,0.6404539472381939
Model 1,9,EPS_last1,0.02575716317326729,0.6662111104114612
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.023429083682747827,0.6896401940942091
Model 1,11,SP500_QoQ,0.021758407290245082,0.7113986013844541
Model 1,12,QuarterlyReturn_Lag3,0.021121969430268055,0.7325205708147221
Model 1,13,ROA_last1,0.02091727198520294,0.7534378427999251
Model 1,14,ClosingPrice_cur,0.02000280419865059,0.7734406469985757
Model 1,15,VIX_QoQ,0.018614620472887162,0.7920552674714629
Model 1,16,QuarterlyReturn_Lag2,0.018218578910500927,0.8102738463819639
Model 1,17,FnG_QoQ_Lag2,0.013503164652439286,0.8237770110344032
Model 1,18,DJIA_QoQ,0.013188176637532396,0.8369651876719355
Model 1,19,GrossMargin_last1,0.012212455752351376,0.8491776434242869
Model 1,20,VIX_QoQ_Lag2,0.011793852794198208,0.8609714962184851
Model 1,1,Spread_cur,0.3216340061446997,0.3216340061446997
Model 1,2,TradingVolume_cur,0.05953608088748307,0.3811700870321828
Model 1,3,QuarterlyReturn_Lag1,0.05935354262911821,0.440523629661301
Model 1,4,TradingTurnover_cur,0.05900196410415487,0.49952559376545586
Model 1,5,TradingMoney_cur,0.049958955266803835,0.5494845490322597
Model 1,6,Last3mCumulativeRevenue_last1,0.03325779145755517,0.5827423404898149
Model 1,7,SOX_QoQ,0.03159627680880066,0.6143386172986155
Model 1,8,ROE_last1,0.03014557788153777,0.6444841951801533
Model 1,9,EPS_last1,0.02417298532524127,0.6686571805053946
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.022440706482429535,0.6910978869878242
Model 1,11,QuarterlyReturn_Lag3,0.022414416479788053,0.7135123034676122
Model 1,12,ROA_last1,0.02140714883885516,0.7349194523064674
Model 1,13,VIX_QoQ,0.02131290050788359,0.756232352814351
Model 1,14,QuarterlyReturn_Lag2,0.020060701258017823,0.7762930540723688
Model 1,15,SP500_QoQ,0.017371495403731587,0.7936645494761004
Model 1,16,ClosingPrice_cur,0.017090922326214987,0.8107554718023154
Model 1,17,DJIA_QoQ,0.01513983262496193,0.8258953044272773
Model 1,18,IXIC_QoQ,0.013088177344941497,0.8389834817722188
Model 1,19,FnG_QoQ_Lag2,0.011984016984967271,0.8509674987571861
Model 1,20,GrossMargin_last1,0.01167403128201878,0.862641530039205
Model 1,1,Spread_cur,0.3247848976570442,0.3247848976570442
Model 1,2,TradingTurnover_cur,0.05947971344863939,0.3842646111056836
Model 1,3,QuarterlyReturn_Lag1,0.059241432275940656,0.44350604338162425
Model 1,4,TradingVolume_cur,0.056934021332550114,0.5004400647141743
Model 1,5,TradingMoney_cur,0.05037094248269916,0.5508110071968735
Model 1,6,Last3mCumulativeRevenue_last1,0.034823822234064085,0.5856348294309376
Model 1,7,SOX_QoQ,0.03203407891280887,0.6176689083437464
Model 1,8,ROE_last1,0.029230015616510868,0.6468989239602573
Model 1,9,QuarterlyReturn_Lag3,0.023165922615682583,0.6700648465759399
Model 1,10,EPS_last1,0.023022563416939413,0.6930874099928793
Model 1,11,VIX_QoQ,0.022228032388241503,0.7153154423811208
Model 1,12,Last3mCumulativeRevenueGrowthRate_last1,0.02159510485429274,0.7369105472354135
Model 1,13,ROA_last1,0.020311234181111623,0.7572217814165251
Model 1,14,QuarterlyReturn_Lag2,0.019551433703873362,0.7767732151203984
Model 1,15,SP500_QoQ,0.016699628415668948,0.7934728435360674
Model 1,16,ClosingPrice_cur,0.015839522186664717,0.8093123657227321
Model 1,17,DJIA_QoQ,0.015454554019982565,0.8247669197427147
Model 1,18,IXIC_QoQ,0.01257345696205873,0.8373403767047733
Model 1,19,GrossMargin_last1,0.011734339102154503,0.8490747158069278
Model 1,20,FnG_QoQ_Lag2,0.011457206398511466,0.8605319222054393
Model 1,1,Spread_cur,0.34529450539405,0.34529450539405
Model 1,2,TradingVolume_cur,0.061160877961981316,0.4064553833560313
Model 1,3,TradingTurnover_cur,0.0560113931532249,0.4624667765092562
Model 1,4,TradingMoney_cur,0.05488458673317738,0.5173513632424336
Model 1,5,QuarterlyReturn_Lag1,0.05472225361358883,0.5720736168560224
Model 1,6,Last3mCumulativeRevenue_last1,0.036022667074787046,0.6080962839308095
Model 1,7,SOX_QoQ,0.034163848895613615,0.6422601328264231
Model 1,8,VIX_QoQ,0.022646119996045818,0.664906252822469
Model 1,9,EPS_last1,0.021131120788590647,0.6860373736110597
Model 1,10,SP500_QoQ,0.01992555558470256,0.7059629291957622
Model 1,11,Last3mCumulativeRevenueGrowthRate_last1,0.019241193109812912,0.7252041223055751
Model 1,12,ROE_last1,0.019055423779159995,0.7442595460847351
Model 1,13,ROA_last1,0.0180772772555983,0.7623368233403334
Model 1,14,QuarterlyReturn_Lag3,0.016948238775545053,0.7792850621158784
Model 1,15,QuarterlyReturn_Lag2,0.015509453523692082,0.7947945156395705
Model 1,16,DJIA_QoQ,0.014265500393841769,0.8090600160334123
Model 1,17,IXIC_QoQ,0.01373387917582277,0.8227938952092351
Model 1,18,ClosingPrice_cur,0.011640128983520634,0.8344340241927557
Model 1,19,FnG_QoQ_Lag2,0.011413696859760368,0.845847721052516
Model 1,20,VIX_QoQ_Lag2,0.010422818204827534,0.8562705392573435
Model 1,1,Spread_cur,0.3456843844025854,0.3456843844025854
Model 1,2,TradingTurnover_cur,0.060906328009645745,0.40659071241223116
Model 1,3,TradingVolume_cur,0.05877426028832503,0.4653649727005562
Model 1,4,QuarterlyReturn_Lag1,0.05514851128989168,0.520513483990448
Model 1,5,TradingMoney_cur,0.05374378260720639,0.5742572665976543
Model 1,6,Last3mCumulativeRevenue_last1,0.03613347077066246,0.6103907373683167
Model 1,7,SOX_QoQ,0.03584391562327238,0.6462346529915891
Model 1,8,VIX_QoQ,0.024433095517380876,0.67066774850897
Model 1,9,ROE_last1,0.021323393436257276,0.6919911419452274
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.019291586586289836,0.7112827285315172
Model 1,11,EPS_last1,0.018235051883937304,0.7295177804154545
Model 1,12,SP500_QoQ,0.01792217282736786,0.7474399532428223
Model 1,13,QuarterlyReturn_Lag3,0.01757232130437082,0.7650122745471931
Model 1,14,DJIA_QoQ,0.01645433200610556,0.7814666065532987
Model 1,15,ROA_last1,0.01592698876258607,0.7973935953158847
Model 1,16,QuarterlyReturn_Lag2,0.014824051781003805,0.8122176470968885
Model 1,17,IXIC_QoQ,0.0133472307852461,0.8255648778821346
Model 1,18,FnG_QoQ_Lag2,0.011635505060805792,0.8372003829429404
Model 1,19,ClosingPrice_cur,0.011619085154432104,0.8488194680973725
Model 1,20,VIX_QoQ_Lag2,0.00987385552292658,0.8586933236202992
Model 1,1,Spread_cur,0.35107443056059884,0.35107443056059884
Model 1,2,TradingTurnover_cur,0.06021833826291858,0.4112927688235174
Model 1,3,TradingVolume_cur,0.05847660127047617,0.46976937009399355
Model 1,4,QuarterlyReturn_Lag1,0.055666616641600046,0.5254359867355936
Model 1,5,TradingMoney_cur,0.05167738934548805,0.5771133760810816
Model 1,6,SOX_QoQ,0.036652382018788114,0.6137657580998697
Model 1,7,Last3mCumulativeRevenue_last1,0.03533197764436474,0.6490977357442345
Model 1,8,VIX_QoQ,0.024614502518516948,0.6737122382627514
Model 1,9,ROE_last1,0.02149658191021696,0.6952088201729684
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.019294644249347813,0.7145034644223162
Model 1,11,SP500_QoQ,0.018258241377410687,0.7327617057997269
Model 1,12,EPS_last1,0.01694199815294321,0.74970370395267
Model 1,13,QuarterlyReturn_Lag3,0.016872496770830643,0.7665762007235007
Model 1,14,QuarterlyReturn_Lag2,0.015956842173573457,0.7825330428970741
Model 1,15,DJIA_QoQ,0.01570999301319382,0.798243035910268
Model 1,16,ROA_last1,0.015390684327780915,0.8136337202380489
Model 1,17,IXIC_QoQ,0.013216655974157984,0.8268503762122069
Model 1,18,ClosingPrice_cur,0.01189981023569483,0.8387501864479018
Model 1,19,FnG_QoQ_Lag2,0.011033677135358001,0.8497838635832597
Model 1,20,VIX_QoQ_Lag2,0.010337401262876153,0.8601212648461359
Model 1,1,Spread_cur,0.347270874329633,0.347270874329633
Model 1,2,TradingTurnover_cur,0.06293113810157065,0.41020201243120363
Model 1,3,TradingVolume_cur,0.06107200989920457,0.4712740223304082
Model 1,4,QuarterlyReturn_Lag1,0.05786717183367636,0.5291411941640846
Model 1,5,TradingMoney_cur,0.05482492871751812,0.5839661228816027
Model 1,6,SOX_QoQ,0.038927708318034285,0.6228938311996369
Model 1,7,Last3mCumulativeRevenue_last1,0.036546789324194896,0.6594406205238318
Model 1,8,VIX_QoQ,0.024157995736449785,0.6835986162602816
Model 1,9,SP500_QoQ,0.022024151227759612,0.7056227674880412
Model 1,10,ROE_last1,0.017894582142068485,0.7235173496301097
Model 1,11,Last3mCumulativeRevenueGrowthRate_last1,0.017715724855460937,0.7412330744855706
Model 1,12,DJIA_QoQ,0.015459483657381208,0.7566925581429519
Model 1,13,IXIC_QoQ,0.015110204400141297,0.7718027625430932
Model 1,14,EPS_last1,0.014733344000231161,0.7865361065433244
Model 1,15,QuarterlyReturn_Lag3,0.014454775894612472,0.8009908824379369
Model 1,16,ROA_last1,0.013751718620403405,0.8147426010583403
Model 1,17,QuarterlyReturn_Lag2,0.012927262931765592,0.8276698639901059
Model 1,18,VIX_QoQ_Lag2,0.012373397352353143,0.840043261342459
Model 1,19,FnG_QoQ_Lag2,0.011145839950656206,0.8511891012931152
Model 1,20,VIX_QoQ_Lag1,0.010440186429548878,0.8616292877226641
Model 1,1,Spread_cur,0.3547389154897783,0.3547389154897783
Model 1,2,TradingVolume_cur,0.0626212368650132,0.4173601523547915
Model 1,3,TradingTurnover_cur,0.060437120057868256,0.4777972724126598
Model 1,4,QuarterlyReturn_Lag1,0.057077901128989784,0.5348751735416496
Model 1,5,TradingMoney_cur,0.05542739416118785,0.5903025677028374
Model 1,6,SOX_QoQ,0.03789647920253373,0.6281990469053711
Model 1,7,Last3mCumulativeRevenue_last1,0.03554822368842278,0.6637472705937939
